MeasurementTime,VehicleType,VehicleFlowRate,AverageVehicleSpeed,CountyNo,Geometry,RegionId
2025-08-03T10:47:00.000+02:00,anyVehicle,180,83.76,1,"{'SWEREF99TM': 'POINT (668051.02 6589175.92)', 'WGS84': 'POINT (17.960745 59.407574)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,360,112.62,1,"{'SWEREF99TM': 'POINT (668439.03 6588854.19)', 'WGS84': 'POINT (17.967318 59.404533)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,78.69,14,"{'SWEREF99TM': 'POINT (320614.56 6401322.59)', 'WGS84': 'POINT (11.988212 57.71818)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,360,93.0,1,"{'SWEREF99TM': 'POINT (667937.95 6595043.05)', 'WGS84': 'POINT (17.963356 59.460236)'}",4
2025-08-02T07:18:00.000+02:00,anyVehicle,60,86.0,1,"{'SWEREF99TM': 'POINT (667940.02 6595040.17)', 'WGS84': 'POINT (17.96339 59.46021)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,81.0,14,"{'SWEREF99TM': 'POINT (319536 6400708.56)', 'WGS84': 'POINT (11.9705925 57.712242)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,300,81.79,14,"{'SWEREF99TM': 'POINT (320133.11 6401097.38)', 'WGS84': 'POINT (11.9803095 57.71597)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,120,75.96,14,"{'SWEREF99TM': 'POINT (319642.47 6400767.16)', 'WGS84': 'POINT (11.972333 57.71281)'}",5
2025-08-03T10:46:00.000+02:00,anyVehicle,60,51.84,14,"{'SWEREF99TM': 'POINT (319684.97 6400832.03)', 'WGS84': 'POINT (11.972997 57.71341)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,1380,75.83,1,"{'SWEREF99TM': 'POINT (661876.97 6570560.15)', 'WGS84': 'POINT (17.838163 59.243027)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1080,74.86,1,"{'SWEREF99TM': 'POINT (672086.96 6584022.96)', 'WGS84': 'POINT (18.02761 59.359734)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,84.24,1,"{'SWEREF99TM': 'POINT (668744 6588596)', 'WGS84': 'POINT (17.972479 59.402096)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1260,88.32,1,"{'SWEREF99TM': 'POINT (660798.99 6569916.83)', 'WGS84': 'POINT (17.818813 59.237667)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,480,72.58,1,"{'SWEREF99TM': 'POINT (671968.01 6584351.06)', 'WGS84': 'POINT (18.025784 59.362724)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,65.32,1,"{'SWEREF99TM': 'POINT (672213.99 6583853.91)', 'WGS84': 'POINT (18.029707 59.358166)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1320,67.94,1,"{'SWEREF99TM': 'POINT (666201.04 6587506.17)', 'WGS84': 'POINT (17.926908 59.393333)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,99.27,1,"{'SWEREF99TM': 'POINT (672221.05 6583861.04)', 'WGS84': 'POINT (18.029837 59.358227)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,360,76.14,1,"{'SWEREF99TM': 'POINT (673197.02 6585704.18)', 'WGS84': 'POINT (18.048462 59.374355)'}",4
2025-08-03T10:46:00.000+02:00,anyVehicle,60,65.45,1,"{'SWEREF99TM': 'POINT (678851.98 6566480.06)', 'WGS84': 'POINT (18.131935 59.199615)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,77.89,1,"{'SWEREF99TM': 'POINT (677141 6577872.08)', 'WGS84': 'POINT (18.111328 59.302486)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,98.36,1,"{'SWEREF99TM': 'POINT (658645.06 6567474.91)', 'WGS84': 'POINT (17.779324 59.216576)'}",4
2025-08-03T10:46:00.000+02:00,anyVehicle,120,86.4,1,"{'SWEREF99TM': 'POINT (672745.01 6586315.2)', 'WGS84': 'POINT (18.04101 59.38002)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,48.24,1,"{'SWEREF99TM': 'POINT (672834.03 6586195.91)', 'WGS84': 'POINT (18.042479 59.378914)'}",4
2025-08-01T13:18:00.000+02:00,other,60,96.8,14,"{'SWEREF99TM': 'POINT (324192.03 6402379.14)', 'WGS84': 'POINT (12.047411 57.729073)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,540,77.08,14,"{'SWEREF99TM': 'POINT (321840 6396149.84)', 'WGS84': 'POINT (12.012579 57.672268)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,59.23,14,"{'SWEREF99TM': 'POINT (317553.09 6399456.4)', 'WGS84': 'POINT (11.938309 57.70021)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,960,66.98,1,"{'SWEREF99TM': 'POINT (664673.04 6588070.87)', 'WGS84': 'POINT (17.900473 59.399)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,109.44,1,"{'SWEREF99TM': 'POINT (667884.96 6589265.08)', 'WGS84': 'POINT (17.957893 59.40844)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,95.87,1,"{'SWEREF99TM': 'POINT (667883.03 6589262.02)', 'WGS84': 'POINT (17.957857 59.408413)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,77.08,14,"{'SWEREF99TM': 'POINT (315173.36 6399003.71)', 'WGS84': 'POINT (11.8987875 57.69518)'}",5
2025-08-03T10:46:00.000+02:00,anyVehicle,120,85.17,14,"{'SWEREF99TM': 'POINT (315176.8 6399004.41)', 'WGS84': 'POINT (11.898845 57.695187)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,360,106.32,1,"{'SWEREF99TM': 'POINT (655527.03 6566715.91)', 'WGS84': 'POINT (17.724228 59.210922)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,660,77.69,1,"{'SWEREF99TM': 'POINT (650957.04 6563400.86)', 'WGS84': 'POINT (17.641981 59.182835)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,480,64.98,1,"{'SWEREF99TM': 'POINT (667474 6587652.15)', 'WGS84': 'POINT (17.949406 59.39414)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,59.67,1,"{'SWEREF99TM': 'POINT (662555.96 6571393.83)', 'WGS84': 'POINT (17.850676 59.250244)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,77.4,1,"{'SWEREF99TM': 'POINT (667258.98 6587082.01)', 'WGS84': 'POINT (17.94518 59.38911)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1560,82.23,1,"{'SWEREF99TM': 'POINT (650960.97 6563401.01)', 'WGS84': 'POINT (17.64205 59.182835)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,60,78.12,1,"{'SWEREF99TM': 'POINT (667494.99 6587641.18)', 'WGS84': 'POINT (17.949766 59.39403)'}",4
2025-08-03T10:43:00.000+02:00,anyVehicle,60,56.16,1,"{'SWEREF99TM': 'POINT (672778.01 6586462.19)', 'WGS84': 'POINT (18.041708 59.381325)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,67.23,1,"{'SWEREF99TM': 'POINT (673624.05 6583310.92)', 'WGS84': 'POINT (18.054035 59.35272)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,63.9,14,"{'SWEREF99TM': 'POINT (320701.3 6402475.9)', 'WGS84': 'POINT (11.988806 57.72856)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,360,71.34,14,"{'SWEREF99TM': 'POINT (320352.72 6402552.66)', 'WGS84': 'POINT (11.9829035 57.72911)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,360,103.65,1,"{'SWEREF99TM': 'POINT (665353.98 6602619.98)', 'WGS84': 'POINT (17.923704 59.529213)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1080,88.58,1,"{'SWEREF99TM': 'POINT (657245.96 6566946.04)', 'WGS84': 'POINT (17.754463 59.212353)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,180,56.04,1,"{'SWEREF99TM': 'POINT (673025.99 6583098.05)', 'WGS84': 'POINT (18.043362 59.351055)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,68.09,14,"{'SWEREF99TM': 'POINT (319264.61 6400527.63)', 'WGS84': 'POINT (11.96618 57.71051)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,60,50.04,14,"{'SWEREF99TM': 'POINT (319334.66 6400598.92)', 'WGS84': 'POINT (11.9673 57.711178)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,900,58.27,14,"{'SWEREF99TM': 'POINT (319267.24 6400524.11)', 'WGS84': 'POINT (11.966227 57.71048)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,360,68.94,14,"{'SWEREF99TM': 'POINT (319333.22 6400588.35)', 'WGS84': 'POINT (11.967284 57.711082)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,180,78.12,14,"{'SWEREF99TM': 'POINT (319335.95 6400584.4)', 'WGS84': 'POINT (11.967333 57.71105)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,1440,80.48,1,"{'SWEREF99TM': 'POINT (663379.99 6571922.12)', 'WGS84': 'POINT (17.865503 59.254665)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1080,89.04,1,"{'SWEREF99TM': 'POINT (663379.97 6571925.1)', 'WGS84': 'POINT (17.865505 59.254692)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,71.59,1,"{'SWEREF99TM': 'POINT (663381.04 6571917.92)', 'WGS84': 'POINT (17.865519 59.254627)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,71.44,1,"{'SWEREF99TM': 'POINT (675383.97 6577107.17)', 'WGS84': 'POINT (18.079899 59.29636)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,76.51,1,"{'SWEREF99TM': 'POINT (675816 6577153.98)', 'WGS84': 'POINT (18.087511 59.2966)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,63.79,1,"{'SWEREF99TM': 'POINT (675384.01 6577111)', 'WGS84': 'POINT (18.079903 59.296394)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,70.92,1,"{'SWEREF99TM': 'POINT (675815.05 6577158.19)', 'WGS84': 'POINT (18.087498 59.29664)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,79.67,1,"{'SWEREF99TM': 'POINT (675629.05 6577121.92)', 'WGS84': 'POINT (18.084208 59.29639)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,69.19,1,"{'SWEREF99TM': 'POINT (675628.05 6577124.85)', 'WGS84': 'POINT (18.084192 59.296417)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,105.48,1,"{'SWEREF99TM': 'POINT (659506.04 6568919.05)', 'WGS84': 'POINT (17.795446 59.229206)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,102.64,1,"{'SWEREF99TM': 'POINT (659508.01 6568916.16)', 'WGS84': 'POINT (17.795479 59.22918)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1500,98.57,1,"{'SWEREF99TM': 'POINT (659500.04 6568926.88)', 'WGS84': 'POINT (17.795347 59.22928)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,84.39,1,"{'SWEREF99TM': 'POINT (659509.02 6568912.8)', 'WGS84': 'POINT (17.795494 59.22915)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1140,83.44,1,"{'SWEREF99TM': 'POINT (659497.02 6568933.99)', 'WGS84': 'POINT (17.7953 59.229343)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1560,88.52,1,"{'SWEREF99TM': 'POINT (659497.94 6568930.2)', 'WGS84': 'POINT (17.795313 59.22931)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,660,99.0,1,"{'SWEREF99TM': 'POINT (674371.95 6597528.85)', 'WGS84': 'POINT (18.07873 59.479904)'}",4
2025-08-03T10:21:00.000+02:00,anyVehicle,60,89.0,1,"{'SWEREF99TM': 'POINT (674372.96 6597525.92)', 'WGS84': 'POINT (18.078745 59.479877)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,180,96.48,14,"{'SWEREF99TM': 'POINT (318909.29 6393330)', 'WGS84': 'POINT (11.965629 57.645805)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,780,84.16,14,"{'SWEREF99TM': 'POINT (318909.67 6393334.66)', 'WGS84': 'POINT (11.9656315 57.645847)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,300,76.18,14,"{'SWEREF99TM': 'POINT (318909.9 6393337.2)', 'WGS84': 'POINT (11.965633 57.64587)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,480,87.35,1,"{'SWEREF99TM': 'POINT (653061.01 6565901.92)', 'WGS84': 'POINT (17.680515 59.204517)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,95.68,1,"{'SWEREF99TM': 'POINT (655726.05 6566723.2)', 'WGS84': 'POINT (17.727715 59.210915)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,66.73,1,"{'SWEREF99TM': 'POINT (671613.05 6585001.93)', 'WGS84': 'POINT (18.020067 59.368706)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,81.5,1,"{'SWEREF99TM': 'POINT (672757.03 6583346.09)', 'WGS84': 'POINT (18.038837 59.35339)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1560,66.7,1,"{'SWEREF99TM': 'POINT (672761.03 6583348.83)', 'WGS84': 'POINT (18.03891 59.353413)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,89.77,1,"{'SWEREF99TM': 'POINT (658231.04 6567106.81)', 'WGS84': 'POINT (17.771812 59.21343)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,480,89.87,1,"{'SWEREF99TM': 'POINT (658232.94 6567103.07)', 'WGS84': 'POINT (17.771843 59.213394)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,108.72,1,"{'SWEREF99TM': 'POINT (658230.03 6567110.17)', 'WGS84': 'POINT (17.771797 59.21346)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,109.75,1,"{'SWEREF99TM': 'POINT (658114.03 6567076.01)', 'WGS84': 'POINT (17.769743 59.213196)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,86.01,1,"{'SWEREF99TM': 'POINT (663607.05 6588192.11)', 'WGS84': 'POINT (17.881817 59.4005)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,78.57,1,"{'SWEREF99TM': 'POINT (663608 6588195.13)', 'WGS84': 'POINT (17.881836 59.400528)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,70.0,1,"{'SWEREF99TM': 'POINT (666250.94 6592854.2)', 'WGS84': 'POINT (17.931932 59.441277)'}",4
2025-08-03T10:43:00.000+02:00,anyVehicle,60,80.0,1,"{'SWEREF99TM': 'POINT (666253.96 6592852.2)', 'WGS84': 'POINT (17.931984 59.441257)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,660,70.92,1,"{'SWEREF99TM': 'POINT (676541.04 6577525.03)', 'WGS84': 'POINT (18.100525 59.299625)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,360,78.36,14,"{'SWEREF99TM': 'POINT (320420.7 6401260.63)', 'WGS84': 'POINT (11.985008 57.71755)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,300,74.16,14,"{'SWEREF99TM': 'POINT (320764.58 6401378.86)', 'WGS84': 'POINT (11.9906845 57.718746)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,240,71.28,14,"{'SWEREF99TM': 'POINT (320766.76 6401375.37)', 'WGS84': 'POINT (11.990724 57.718716)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,360,84.72,1,"{'SWEREF99TM': 'POINT (657142.02 6566909.85)', 'WGS84': 'POINT (17.752619 59.212067)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,105.0,1,"{'SWEREF99TM': 'POINT (657140.96 6566917.04)', 'WGS84': 'POINT (17.752605 59.21213)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,44.01,1,"{'SWEREF99TM': 'POINT (657132.01 6566869.89)', 'WGS84': 'POINT (17.752415 59.21171)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,89.28,1,"{'SWEREF99TM': 'POINT (657142.01 6566912.83)', 'WGS84': 'POINT (17.75262 59.212093)'}",4
2025-07-29T13:49:00.000+02:00,trailer,60,55.0,14,"{'SWEREF99TM': 'POINT (327003.99 6408470.15)', 'WGS84': 'POINT (12.090175 57.784805)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,120,79.92,14,"{'SWEREF99TM': 'POINT (318424.9 6399568.9)', 'WGS84': 'POINT (11.95283 57.701572)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,1080,67.34,14,"{'SWEREF99TM': 'POINT (318425.77 6399564.18)', 'WGS84': 'POINT (11.952848 57.70153)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,900,62.64,1,"{'SWEREF99TM': 'POINT (674688.96 6577044.02)', 'WGS84': 'POINT (18.067663 59.29608)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,47.12,1,"{'SWEREF99TM': 'POINT (675842.99 6576403.11)', 'WGS84': 'POINT (18.087374 59.289856)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,40.28,1,"{'SWEREF99TM': 'POINT (675887 6576308.16)', 'WGS84': 'POINT (18.088068 59.288986)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1380,71.75,1,"{'SWEREF99TM': 'POINT (667950 6588253.91)', 'WGS84': 'POINT (17.958246 59.399345)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,84.48,1,"{'SWEREF99TM': 'POINT (667951.97 6588251.02)', 'WGS84': 'POINT (17.958279 59.39932)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,81.19,1,"{'SWEREF99TM': 'POINT (667961.04 6588242.07)', 'WGS84': 'POINT (17.958431 59.399235)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,93.12,1,"{'SWEREF99TM': 'POINT (667960.04 6588245)', 'WGS84': 'POINT (17.958416 59.39926)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,68.76,1,"{'SWEREF99TM': 'POINT (667948.02 6588256.8)', 'WGS84': 'POINT (17.958214 59.399372)'}",4
2025-08-03T10:46:00.000+02:00,anyVehicle,120,56.88,1,"{'SWEREF99TM': 'POINT (667963.01 6588239.18)', 'WGS84': 'POINT (17.958464 59.399208)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,180,43.92,14,"{'SWEREF99TM': 'POINT (321326.01 6397985)', 'WGS84': 'POINT (12.002614 57.688526)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,240,104.49,1,"{'SWEREF99TM': 'POINT (650967 6563268.15)', 'WGS84': 'POINT (17.642063 59.18164)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,63.17,1,"{'SWEREF99TM': 'POINT (651052.98 6563070)', 'WGS84': 'POINT (17.643429 59.179832)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,60,119.88,1,"{'SWEREF99TM': 'POINT (650963.95 6563268.03)', 'WGS84': 'POINT (17.64201 59.18164)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,93.6,1,"{'SWEREF99TM': 'POINT (651891.05 6564703.92)', 'WGS84': 'POINT (17.659216 59.19419)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,97.65,1,"{'SWEREF99TM': 'POINT (658425.98 6567251.02)', 'WGS84': 'POINT (17.775328 59.21465)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,64.6,1,"{'SWEREF99TM': 'POINT (673783.96 6576985.84)', 'WGS84': 'POINT (18.05175 59.295933)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,60,49.0,1,"{'SWEREF99TM': 'POINT (674587.02 6597600.09)', 'WGS84': 'POINT (18.082579 59.480453)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,180,102.84,14,"{'SWEREF99TM': 'POINT (320742.39 6403950.62)', 'WGS84': 'POINT (11.988395 57.741806)'}",5
2025-08-03T10:45:00.000+02:00,anyVehicle,240,54.36,14,"{'SWEREF99TM': 'POINT (320556.57 6402477.66)', 'WGS84': 'POINT (11.986378 57.72852)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,120,58.86,14,"{'SWEREF99TM': 'POINT (320555.4 6402481.97)', 'WGS84': 'POINT (11.986355 57.728558)'}",5
2025-08-03T10:46:00.000+02:00,anyVehicle,120,82.0,1,"{'SWEREF99TM': 'POINT (666786.97 6593489.12)', 'WGS84': 'POINT (17.941866 59.44676)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,91.0,1,"{'SWEREF99TM': 'POINT (666783.96 6593491.11)', 'WGS84': 'POINT (17.941814 59.446777)'}",4
2025-07-31T18:24:00.000+02:00,bus,60,62.0,12,"{'SWEREF99TM': 'POINT (382476.02 6173595.84)', 'WGS84': 'POINT (13.13026 55.693893)'}",6
2025-08-03T10:47:00.000+02:00,anyVehicle,1140,77.58,1,"{'SWEREF99TM': 'POINT (668267.04 6575947.94)', 'WGS84': 'POINT (17.954214 59.288857)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1500,79.84,1,"{'SWEREF99TM': 'POINT (668268.17 6575944.58)', 'WGS84': 'POINT (17.954231 59.288826)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,89.13,1,"{'SWEREF99TM': 'POINT (668269.38 6575941.66)', 'WGS84': 'POINT (17.95425 59.2888)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,74.64,1,"{'SWEREF99TM': 'POINT (668265.82 6575950.86)', 'WGS84': 'POINT (17.954195 59.288883)'}",4
2025-08-03T10:46:00.000+02:00,car,240,107.7,14,"{'SWEREF99TM': 'POINT (322496.99 6396765.18)', 'WGS84': 'POINT (12.023126 57.678047)'}",5
2025-08-03T10:46:00.000+02:00,anyVehicle,240,107.7,14,"{'SWEREF99TM': 'POINT (322496.99 6396765.18)', 'WGS84': 'POINT (12.023126 57.678047)'}",5
2025-08-03T04:42:00.000+02:00,bus,60,96.1,14,"{'SWEREF99TM': 'POINT (322496.99 6396765.18)', 'WGS84': 'POINT (12.023126 57.678047)'}",5
2025-08-02T23:04:00.000+02:00,lorry,60,111.9,14,"{'SWEREF99TM': 'POINT (322496.99 6396765.18)', 'WGS84': 'POINT (12.023126 57.678047)'}",5
2025-08-03T08:51:00.000+02:00,carWithTrailer,60,137.1,14,"{'SWEREF99TM': 'POINT (322496.99 6396765.18)', 'WGS84': 'POINT (12.023126 57.678047)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,780,70.0,1,"{'SWEREF99TM': 'POINT (675385.96 6597984.8)', 'WGS84': 'POINT (18.096977 59.48357)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,74.52,14,"{'SWEREF99TM': 'POINT (320970.96 6401546.18)', 'WGS84': 'POINT (11.9940195 57.72033)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,660,70.09,1,"{'SWEREF99TM': 'POINT (673064.96 6576940.19)', 'WGS84': 'POINT (18.039108 59.29582)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,60.8,1,"{'SWEREF99TM': 'POINT (673064.99 6576937.21)', 'WGS84': 'POINT (18.039106 59.29579)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,65.81,14,"{'SWEREF99TM': 'POINT (320303.83 6402354.11)', 'WGS84': 'POINT (11.982232 57.72731)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,540,66.68,14,"{'SWEREF99TM': 'POINT (320304.6 6402351.1)', 'WGS84': 'POINT (11.982247 57.727283)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,60,71.0,1,"{'SWEREF99TM': 'POINT (672655.96 6577055.96)', 'WGS84': 'POINT (18.03203 59.297024)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,80.0,1,"{'SWEREF99TM': 'POINT (672674.05 6577052.96)', 'WGS84': 'POINT (18.032345 59.29699)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1260,66.1,1,"{'SWEREF99TM': 'POINT (672672.01 6577049.88)', 'WGS84': 'POINT (18.032307 59.296963)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,69.89,1,"{'SWEREF99TM': 'POINT (672654.03 6577052.89)', 'WGS84': 'POINT (18.031994 59.296997)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,72.21,1,"{'SWEREF99TM': 'POINT (674811.02 6577081.98)', 'WGS84': 'POINT (18.069834 59.29637)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,107.08,1,"{'SWEREF99TM': 'POINT (665042.02 6596123.89)', 'WGS84': 'POINT (17.913168 59.471077)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,89.74,1,"{'SWEREF99TM': 'POINT (665042.02 6596123.89)', 'WGS84': 'POINT (17.913168 59.471077)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,110.07,1,"{'SWEREF99TM': 'POINT (665042.02 6596123.89)', 'WGS84': 'POINT (17.913168 59.471077)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1080,98.36,1,"{'SWEREF99TM': 'POINT (665042.02 6596123.89)', 'WGS84': 'POINT (17.913168 59.471077)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,180,78.37,1,"{'SWEREF99TM': 'POINT (665042.02 6596123.89)', 'WGS84': 'POINT (17.913168 59.471077)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,95.03,1,"{'SWEREF99TM': 'POINT (665042.02 6596123.89)', 'WGS84': 'POINT (17.913168 59.471077)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,88.81,1,"{'SWEREF99TM': 'POINT (665042.02 6596123.89)', 'WGS84': 'POINT (17.913168 59.471077)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1440,96.83,1,"{'SWEREF99TM': 'POINT (665042.02 6596123.89)', 'WGS84': 'POINT (17.913168 59.471077)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,61.02,1,"{'SWEREF99TM': 'POINT (672578.01 6583511.05)', 'WGS84': 'POINT (18.035826 59.354942)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,54.54,1,"{'SWEREF99TM': 'POINT (672578.01 6583511.05)', 'WGS84': 'POINT (18.035826 59.354942)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1740,73.45,1,"{'SWEREF99TM': 'POINT (672741.99 6577030.1)', 'WGS84': 'POINT (18.033518 59.296757)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,72.43,1,"{'SWEREF99TM': 'POINT (672744.03 6577033.17)', 'WGS84': 'POINT (18.033556 59.296783)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,55.1,1,"{'SWEREF99TM': 'POINT (675799.97 6576518.96)', 'WGS84': 'POINT (18.086714 59.290913)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,71.42,14,"{'SWEREF99TM': 'POINT (320209.92 6402319.6)', 'WGS84': 'POINT (11.980683 57.726963)'}",5
